,frame,training day,mice_id,trial_index,idm_id,num_stim,tailbase_x,speed_tailbase,out_runway
13557,11044,day3,idm23_B563,idm23_16,idm23,1,115.54388306311652,-0.6998443758372718,0
13558,11045,day3,idm23_B563,idm23_16,idm23,1,115.5189323931221,-0.677316831048142,0
13559,11046,day3,idm23_B563,idm23_16,idm23,1,115.49610589227244,-0.6476060523282956,0
13560,11047,day3,idm23_B563,idm23_16,idm23,1,115.47542687373073,-0.6241043438050725,0
13561,11048,day3,idm23_B563,idm23_16,idm23,1,115.4694067350433,-0.5940394614310531,0
13562,11049,day3,idm23_B563,idm23_16,idm23,1,115.4611175294264,-0.6110273082642901,0
13563,11050,day3,idm23_B563,idm23_16,idm23,1,115.4500813370358,-0.7338676873106037,0
13564,11051,day3,idm23_B563,idm23_16,idm23,1,115.4167538751658,-0.8554884037907785,0
13565,11052,day3,idm23_B563,idm23_16,idm23,1,115.40299651856763,-1.0138284237313004,0
13566,11053,day3,idm23_B563,idm23_16,idm23,1,115.397130667689,-1.3223069531305327,0
13567,11054,day3,idm23_B563,idm23_16,idm23,1,115.3914785208057,-1.6789494453855969,0
13568,11055,day3,idm23_B563,idm23_16,idm23,1,115.38687028556036,-2.104843882574833,0
13569,11056,day3,idm23_B563,idm23_16,idm23,1,115.37686375787467,-2.5681907036653,0
13570,11057,day3,idm23_B563,idm23_16,idm23,1,115.35731048988728,-3.043849903770505,0
13571,11058,day3,idm23_B563,idm23_16,idm23,1,115.31907949270558,-3.5444760104460533,0
13572,11059,day3,idm23_B563,idm23_16,idm23,1,115.27449565857096,-3.9992285622190593,0
13573,11060,day3,idm23_B563,idm23_16,idm23,1,115.21279219164458,-4.419117445456666,0
13574,11061,day3,idm23_B563,idm23_16,idm23,1,115.11189411679376,-4.859097362962515,0
13575,11062,day3,idm23_B563,idm23_16,idm23,1,114.98377015293435,-5.202814029491405,0
13576,11063,day3,idm23_B563,idm23_16,idm23,1,114.835765241628,-5.074807200718306,0
13577,11064,day3,idm23_B563,idm23_16,idm23,1,114.67533829990052,-4.858810304578089,0
13578,11065,day3,idm23_B563,idm23_16,idm23,1,114.51163326840188,-4.600380974263299,0
13579,11066,day3,idm23_B563,idm23_16,idm23,1,114.34534695167444,-4.293847386516692,0
13580,11067,day3,idm23_B563,idm23_16,idm23,1,114.17694431780504,-4.012296555526648,0
13581,11068,day3,idm23_B563,idm23_16,idm23,1,114.0059435614224,-3.748898933984288,0
13582,11069,day3,idm23_B563,idm23_16,idm23,1,113.83126709631964,-3.4584115530321817,0
13583,11070,day3,idm23_B563,idm23_16,idm23,1,113.67046584880636,-3.1599798523769658,0
13584,11071,day3,idm23_B563,idm23_16,idm23,1,113.5722436070126,-2.837552564660045,0
13585,11072,day3,idm23_B563,idm23_16,idm23,1,113.4962167916943,-2.567338183314808,0
13586,11073,day3,idm23_B563,idm23_16,idm23,1,113.41870181946288,-2.575477687581725,0
13587,11074,day3,idm23_B563,idm23_16,idm23,1,113.3464996580736,-2.653669683948702,0
13588,11075,day3,idm23_B563,idm23_16,idm23,1,113.262901245441,-2.711744580468533,0
13589,11076,day3,idm23_B563,idm23_16,idm23,1,113.19477888759948,-2.7407317818110206,0
13590,11077,day3,idm23_B563,idm23_16,idm23,1,113.1402727122016,-2.6988647827692764,0
13591,11078,day3,idm23_B563,idm23_16,idm23,1,113.08460994487731,-2.6912507710116027,0
13592,11079,day3,idm23_B563,idm23_16,idm23,1,113.03321478158156,-2.729682584863573,0
13593,11080,day3,idm23_B563,idm23_16,idm23,1,112.98101531415782,-2.696468072963402,0
13594,11081,day3,idm23_B563,idm23_16,idm23,1,112.91380346485413,-2.61425127979217,0
13595,11082,day3,idm23_B563,idm23_16,idm23,1,112.84394686671088,-2.483499786466747,0
13596,11083,day3,idm23_B563,idm23_16,idm23,1,112.78064515293435,-2.2971936524393644,0
13597,11084,day3,idm23_B563,idm23_16,idm23,1,112.72014231390916,-2.1255958050467307,0
13598,11085,day3,idm23_B563,idm23_16,idm23,1,112.66119109540782,-1.987064502325833,0
13599,11086,day3,idm23_B563,idm23_16,idm23,1,112.58296248134948,-1.8949419753874053,0
13600,11087,day3,idm23_B563,idm23_16,idm23,1,112.50340760734416,-1.788750818659922,0
13601,11088,day3,idm23_B563,idm23_16,idm23,1,112.4369547310179,-1.5636898263475874,0
13602,11089,day3,idm23_B563,idm23_16,idm23,1,112.3873870606764,-1.4246782824455675,0
13603,11090,day3,idm23_B563,idm23_16,idm23,1,112.35670175729442,-1.3914081777129483,0
13604,11091,day3,idm23_B563,idm23_16,idm23,1,112.3415715144231,-1.3777066934072977,0
13605,11092,day3,idm23_B563,idm23_16,idm23,1,112.3224495399536,-1.4221406321968106,0
13606,11093,day3,idm23_B563,idm23_16,idm23,1,112.28870244114724,-1.5173862001141134,0
13607,11094,day3,idm23_B563,idm23_16,idm23,1,112.24596034689986,-1.6248222806504056,0
13608,11095,day3,idm23_B563,idm23_16,idm23,1,112.2164536534317,-1.6914270291609164,0
13609,11096,day3,idm23_B563,idm23_16,idm23,1,112.1989636003813,-1.7303043699144638,0
13610,11097,day3,idm23_B563,idm23_16,idm23,1,112.15393811132294,-1.8180210064431712,0
13611,11098,day3,idm23_B563,idm23_16,idm23,1,112.088929355935,-1.968286006983589,0
13612,11099,day3,idm23_B563,idm23_16,idm23,1,112.03254776608092,-1.882822730884439,0
13613,11100,day3,idm23_B563,idm23_16,idm23,1,111.9702277955073,-1.5865131516236268,0
13614,11101,day3,idm23_B563,idm23_16,idm23,1,111.89986478365384,-1.310154821658473,0
