,frame,training day,mice_id,trial_index,idm_id,num_stim,tailbase_x,speed_tailbase,out_runway
210,1811,day4,idm25_81A3,idm25_1,idm25,1.0,108.011742710751,1.0265208276732616,0.0
211,1812,day4,idm25_81A3,idm25_1,idm25,1.0,108.0387833896303,1.1672312982187172,0.0
212,1813,day4,idm25_81A3,idm25_1,idm25,1.0,108.07844685116876,1.2452137871283002,0.0
213,1814,day4,idm25_81A3,idm25_1,idm25,1.0,108.1324090527603,1.1961015644871726,0.0
214,1815,day4,idm25_81A3,idm25_1,idm25,1.0,108.1881624823856,1.0347919823335452,0.0
215,1816,day4,idm25_81A3,idm25_1,idm25,1.0,108.2347713237732,0.7292929573557748,0.0
216,1817,day4,idm25_81A3,idm25_1,idm25,1.0,108.27579795776693,0.3080915723625066,0.0
217,1818,day4,idm25_81A3,idm25_1,idm25,1.0,108.3105138480189,-0.1763675436048617,0.0
218,1819,day4,idm25_81A3,idm25_1,idm25,1.0,108.34734281747347,-0.8017620033853765,0.0
219,1820,day4,idm25_81A3,idm25_1,idm25,1.0,108.387977660809,-1.592107804326704,0.0
220,1821,day4,idm25_81A3,idm25_1,idm25,1.0,108.42218066147215,-2.605022100033442,0.0
221,1822,day4,idm25_81A3,idm25_1,idm25,1.0,108.43362807215684,-3.97390724819887,0.0
222,1823,day4,idm25_81A3,idm25_1,idm25,1.0,108.42160819379974,-5.531033878319466,0.0
223,1824,day4,idm25_81A3,idm25_1,idm25,1.0,108.37442235162467,-7.2716482604853185,0.0
224,1825,day4,idm25_81A3,idm25_1,idm25,1.0,108.2903881123591,-9.48220130067476,0.0
225,1826,day4,idm25_81A3,idm25_1,idm25,1.0,108.1759483276691,-11.736831929007112,0.0
226,1827,day4,idm25_81A3,idm25_1,idm25,1.0,108.00896391122347,-13.994953876583438,0.0
227,1828,day4,idm25_81A3,idm25_1,idm25,1.0,107.78141772525696,-16.217971349240027,0.0
228,1829,day4,idm25_81A3,idm25_1,idm25,1.0,107.48230660436008,-18.355410612694776,0.0
229,1830,day4,idm25_81A3,idm25_1,idm25,1.0,107.06673392945956,-20.52488296431216,0.0
230,1831,day4,idm25_81A3,idm25_1,idm25,1.0,106.5822954658488,-22.66353949387576,0.0
231,1832,day4,idm25_81A3,idm25_1,idm25,1.0,106.01495474656,-24.44820871108613,0.0
232,1833,day4,idm25_81A3,idm25_1,idm25,1.0,105.26552915699604,-26.226119831037664,0.0
233,1834,day4,idm25_81A3,idm25_1,idm25,1.0,104.46689854629476,-27.988667640881907,0.0
234,1835,day4,idm25_81A3,idm25_1,idm25,1.0,103.62966004227454,-29.01835197513889,0.0
235,1836,day4,idm25_81A3,idm25_1,idm25,1.0,102.77400867249668,-30.08436554860816,0.0
236,1837,day4,idm25_81A3,idm25_1,idm25,1.0,101.89514904882296,-31.16275108403188,0.0
237,1838,day4,idm25_81A3,idm25_1,idm25,1.0,100.94383859001992,-32.274983850192484,0.0
238,1839,day4,idm25_81A3,idm25_1,idm25,1.0,99.93209199374172,-33.55092352634679,0.0
239,1840,day4,idm25_81A3,idm25_1,idm25,1.0,98.92774085087864,-34.49124111067407,0.0
240,1841,day4,idm25_81A3,idm25_1,idm25,1.0,97.86203658612402,-35.200067866807466,0.0
241,1842,day4,idm25_81A3,idm25_1,idm25,1.0,96.71698597065652,-35.95479625457348,0.0
242,1843,day4,idm25_81A3,idm25_1,idm25,1.0,95.63559518505473,-36.491668747511056,0.0
243,1844,day4,idm25_81A3,idm25_1,idm25,1.0,94.4943077026691,-36.58569413440248,0.0
244,1845,day4,idm25_81A3,idm25_1,idm25,1.0,93.31332373176392,-36.8797598956871,0.0
245,1846,day4,idm25_81A3,idm25_1,idm25,1.0,92.09989042813328,-36.91729351326863,0.0
246,1847,day4,idm25_81A3,idm25_1,idm25,1.0,90.80954440898542,-36.90004826886472,0.0
247,1848,day4,idm25_81A3,idm25_1,idm25,1.0,89.54980533508788,-36.84544147522577,0.0
248,1849,day4,idm25_81A3,idm25_1,idm25,1.0,88.30464022608588,-36.4168077005592,0.0
249,1850,day4,idm25_81A3,idm25_1,idm25,1.0,87.04840460253648,-36.18101433266078,0.0
250,1851,day4,idm25_81A3,idm25_1,idm25,1.0,85.79703624937831,-36.04884224398928,0.0
251,1852,day4,idm25_81A3,idm25_1,idm25,1.0,84.618053972563,-36.03667884506738,0.0
252,1853,day4,idm25_81A3,idm25_1,idm25,1.0,83.43411764858257,-36.24560209084982,0.0
253,1854,day4,idm25_81A3,idm25_1,idm25,1.0,82.27224593832891,-36.8498140002248,0.0
254,1855,day4,idm25_81A3,idm25_1,idm25,1.0,81.08670618679542,-37.4540201328876,0.0
255,1856,day4,idm25_81A3,idm25_1,idm25,1.0,79.88789476956234,-38.35574092887741,0.0
256,1857,day4,idm25_81A3,idm25_1,idm25,1.0,78.74027193509616,-39.29739055638934,0.0
257,1858,day4,idm25_81A3,idm25_1,idm25,1.0,77.57054045092838,-40.34573625571748,0.0
258,1859,day4,idm25_81A3,idm25_1,idm25,1.0,76.37441846609748,-41.67179143741056,0.0
259,1860,day4,idm25_81A3,idm25_1,idm25,1.0,75.12288044491876,-42.97909572084266,0.0
260,1861,day4,idm25_81A3,idm25_1,idm25,1.0,73.80237043062002,-44.26223890915968,0.0
261,1862,day4,idm25_81A3,idm25_1,idm25,1.0,72.41705176558355,-45.29707302381663,0.0
262,1863,day4,idm25_81A3,idm25_1,idm25,1.0,71.02628041072612,-45.98152097484587,0.0
263,1864,day4,idm25_81A3,idm25_1,idm25,1.0,69.5603946918518,-46.5185918638237,0.0
264,1865,day4,idm25_81A3,idm25_1,idm25,1.0,68.05577803796419,-47.12498218629276,0.0
265,1866,day4,idm25_81A3,idm25_1,idm25,1.0,66.49902019956068,-47.46933138510462,0.0
266,1867,day4,idm25_81A3,idm25_1,idm25,1.0,64.89582772090517,-47.6852747496612,0.0
267,1868,day4,idm25_81A3,idm25_1,idm25,1.0,63.274488535104446,-47.75340261574605,0.0
268,1869,day4,idm25_81A3,idm25_1,idm25,1.0,61.64247774888097,-47.705181517053255,0.0
269,1870,day4,idm25_81A3,idm25_1,idm25,1.0,60.03983248197115,-47.498148159096274,0.0
270,1871,day4,idm25_81A3,idm25_1,idm25,1.0,58.486224510941646,-47.21177873347487,0.0
271,1872,day4,idm25_81A3,idm25_1,idm25,1.0,56.91990762806698,-46.91577504521997,0.0
272,1873,day4,idm25_81A3,idm25_1,idm25,1.0,55.32805635568634,-46.71302047463189,0.0
273,1874,day4,idm25_81A3,idm25_1,idm25,1.0,53.748522852080576,-46.30138459809037,0.0
274,1875,day4,idm25_81A3,idm25_1,idm25,1.0,52.17454791891164,-45.6454631570305,0.0
275,1876,day4,idm25_81A3,idm25_1,idm25,1.0,50.59610074394894,-44.95376502343584,0.0
276,1877,day4,idm25_81A3,idm25_1,idm25,1.0,49.009642583305705,-44.18312997658469,0.0
277,1878,day4,idm25_81A3,idm25_1,idm25,1.0,47.457030278618205,-43.329570753793085,0.0
278,1879,day4,idm25_81A3,idm25_1,idm25,1.0,45.91935329285478,-42.38300023261552,0.0
279,1880,day4,idm25_81A3,idm25_1,idm25,1.0,44.41512162995275,-41.48770424793989,0.0
280,1881,day4,idm25_81A3,idm25_1,idm25,1.0,42.929109851624666,-40.53279644247131,0.0
281,1882,day4,idm25_81A3,idm25_1,idm25,1.0,41.49958716273624,-39.71255440963784,0.0
282,1883,day4,idm25_81A3,idm25_1,idm25,1.0,40.1246778250373,-38.86759003512135,0.0
283,1884,day4,idm25_81A3,idm25_1,idm25,1.0,38.77428810666032,-38.17096432853136,0.0
284,1885,day4,idm25_81A3,idm25_1,idm25,1.0,37.45708338082311,-37.599390112837646,0.0
285,1886,day4,idm25_81A3,idm25_1,idm25,1.0,36.16767215475796,-36.942343515096816,0.0
286,1887,day4,idm25_81A3,idm25_1,idm25,1.0,34.89943640428133,-36.34961384387505,0.0
287,1888,day4,idm25_81A3,idm25_1,idm25,1.0,33.647097964501825,-35.7645967705857,0.0
288,1889,day4,idm25_81A3,idm25_1,idm25,1.0,32.4284467216512,-35.03293888170411,0.0
289,1890,day4,idm25_81A3,idm25_1,idm25,1.0,31.19804904441935,-34.26966260631672,0.0
290,1891,day4,idm25_81A3,idm25_1,idm25,1.0,29.994373918528265,-33.43086508214029,0.0
291,1892,day4,idm25_81A3,idm25_1,idm25,1.0,28.798553223951423,-32.40097783896248,0.0
292,1893,day4,idm25_81A3,idm25_1,idm25,1.0,27.61623959326301,-31.276265150033574,0.0
293,1894,day4,idm25_81A3,idm25_1,idm25,1.0,26.484960743223645,-29.967939984575644,0.0
