,mice_id,num_stim,trial_index,tailbase_x,tailbase_y,speedx_tailbase
131,idm58_8B51,1,idm58_1,,,
132,idm58_8B51,1,idm58_1,,,
133,idm58_8B51,1,idm58_1,,,
134,idm58_8B51,1,idm58_1,,,
135,idm58_8B51,1,idm58_1,,,
136,idm58_8B51,1,idm58_1,,,
137,idm58_8B51,1,idm58_1,,,
138,idm58_8B51,1,idm58_1,,,
139,idm58_8B51,1,idm58_1,,,
140,idm58_8B51,1,idm58_1,,,
141,idm58_8B51,1,idm58_1,,,
142,idm58_8B51,1,idm58_1,,,
143,idm58_8B51,1,idm58_1,,,
144,idm58_8B51,1,idm58_1,,,
145,idm58_8B51,1,idm58_1,,,
146,idm58_8B51,1,idm58_1,,,
147,idm58_8B51,1,idm58_1,,,
148,idm58_8B51,1,idm58_1,,,
149,idm58_8B51,1,idm58_1,,,
150,idm58_8B51,1,idm58_1,,,
151,idm58_8B51,1,idm58_1,,,
152,idm58_8B51,1,idm58_1,,,
153,idm58_8B51,1,idm58_1,,,
154,idm58_8B51,1,idm58_1,,,
155,idm58_8B51,1,idm58_1,,,
156,idm58_8B51,1,idm58_1,,,
157,idm58_8B51,1,idm58_1,,,
158,idm58_8B51,1,idm58_1,,,
159,idm58_8B51,1,idm58_1,,,
160,idm58_8B51,1,idm58_1,,,
161,idm58_8B51,1,idm58_1,,,
162,idm58_8B51,1,idm58_1,,,
163,idm58_8B51,1,idm58_1,,,
164,idm58_8B51,1,idm58_1,,,
165,idm58_8B51,1,idm58_1,,,
166,idm58_8B51,1,idm58_1,,,
167,idm58_8B51,1,idm58_1,,,
168,idm58_8B51,1,idm58_1,,,
169,idm58_8B51,1,idm58_1,,,
170,idm58_8B51,1,idm58_1,,,
171,idm58_8B51,1,idm58_1,,,
172,idm58_8B51,1,idm58_1,,,
173,idm58_8B51,1,idm58_1,,,
174,idm58_8B51,1,idm58_1,,,
175,idm58_8B51,1,idm58_1,,,
176,idm58_8B51,1,idm58_1,,,0.5064784689986738
177,idm58_8B51,1,idm58_1,,,0.4589001885775862
178,idm58_8B51,1,idm58_1,,,0.1312024577994756
179,idm58_8B51,1,idm58_1,,,-0.2665251355678907
180,idm58_8B51,1,idm58_1,119.22013583803052,8.149154217869281,-0.6922646739709594
181,idm58_8B51,1,idm58_1,119.23604059598807,8.187814403908323,-1.062712784009421
182,idm58_8B51,1,idm58_1,119.25324916417992,8.232004450655532,-1.3826626693138289
183,idm58_8B51,1,idm58_1,119.27045773237181,8.276194497402741,-1.6710511641594534
184,idm58_8B51,1,idm58_1,119.28766630056367,8.32038454414995,-1.9383987320325555
185,idm58_8B51,1,idm58_1,119.28868948938992,8.325860709031002,-2.191017651024892
186,idm58_8B51,1,idm58_1,119.05292957648494,8.332265353013097,-2.726865154814206
187,idm58_8B51,1,idm58_1,118.81716966357997,8.338669996995193,-3.291937867213157
188,idm58_8B51,1,idm58_1,118.58140975067504,8.345074640977288,-3.802199953114639
189,idm58_8B51,1,idm58_1,118.34564983777,8.351479284959384,-4.257651412518651
190,idm58_8B51,1,idm58_1,118.109889924865,8.35788392894148,-4.6582922454251925
191,idm58_8B51,1,idm58_1,117.87413001196003,8.364288572923575,-5.045700892363741
192,idm58_8B51,1,idm58_1,117.63837009905505,8.37069321690567,-5.433109539302288
193,idm58_8B51,1,idm58_1,117.40261018615006,8.377097860887766,-5.820518186240836
194,idm58_8B51,1,idm58_1,117.16685027324509,8.383502504869861,-6.207926833179384
195,idm58_8B51,1,idm58_1,116.9310903603401,8.389907148851957,-6.595335480117932
196,idm58_8B51,1,idm58_1,116.69533044743514,8.396311792834052,-6.962860003345246
197,idm58_8B51,1,idm58_1,116.45957053453012,8.402716436816148,-7.25876849387591
198,idm58_8B51,1,idm58_1,116.22381062162515,8.409121080798243,-7.657591061955278
199,idm58_8B51,1,idm58_1,115.98805070872017,8.41552572478034,-8.099272999360544
200,idm58_8B51,1,idm58_1,115.04570675149205,9.019852291683936,-8.570199418823808
201,idm58_8B51,1,idm58_1,114.73764920424404,9.404004650976045,-8.983948424622248
202,idm58_8B51,1,idm58_1,114.55667429956897,9.377227702254642,-9.13849563858824
203,idm58_8B51,1,idm58_1,114.62305205570293,8.32116488752694,-9.245683888556664
204,idm58_8B51,1,idm58_1,114.32443633952255,8.367531369156168,-9.352629077213198
205,idm58_8B51,1,idm58_1,114.19826031996021,8.319548346319628,-9.542057963924549
206,idm58_8B51,1,idm58_1,113.49031726624669,8.950702050004145,-9.668871302458315
207,idm58_8B51,1,idm58_1,112.98255657327587,8.974245916310926,-9.79052438334833
208,idm58_8B51,1,idm58_1,112.52017883786473,8.949902278991214,-9.592639201786898
209,idm58_8B51,1,idm58_1,112.3458740881963,9.152448335440154,-9.324934704640729
210,idm58_8B51,1,idm58_1,112.13839988809683,9.231982648530753,-8.989509076591514
211,idm58_8B51,1,idm58_1,111.85906933852786,9.291041852308522,-8.665848547330903
212,idm58_8B51,1,idm58_1,111.54976842257958,9.038994179480273,-8.537649463279179
213,idm58_8B51,1,idm58_1,111.21206430288463,8.93324874756507,-8.345432433272547
214,idm58_8B51,1,idm58_1,111.05931127735411,8.973485810054708,-8.021290098640582
215,idm58_8B51,1,idm58_1,111.05992000994695,9.009152521189076,-7.47400582311008
216,idm58_8B51,1,idm58_1,110.94492135692971,8.996084198078997,-6.917742094247347
217,idm58_8B51,1,idm58_1,110.39789093584218,8.931474356815734,-6.395939106017904
218,idm58_8B51,1,idm58_1,109.93463248093502,8.847949283508786,-6.012783384449603
219,idm58_8B51,1,idm58_1,109.78256589854112,8.9283116995814,-5.460086569545757
220,idm58_8B51,1,idm58_1,109.658423304874,8.952424633724304,-4.767145536306366
221,idm58_8B51,1,idm58_1,109.62121290616712,8.952551722842756,-4.039930267738727
222,idm58_8B51,1,idm58_1,109.6233369943634,8.960292016795838,-3.3076366151359418
223,idm58_8B51,1,idm58_1,109.62535746850133,9.02124784353241,-2.6386964833388595
224,idm58_8B51,1,idm58_1,109.64839864472812,9.023929666777189,-2.059399349303713
225,idm58_8B51,1,idm58_1,109.66092299403184,9.043893181676891,-1.5802827627652525
226,idm58_8B51,1,idm58_1,109.67671118617375,9.030095512734167,-1.1551516909814326
227,idm58_8B51,1,idm58_1,109.65554801475464,9.032046371176643,-0.7408534689986739
228,idm58_8B51,1,idm58_1,109.65888956813662,9.035802380792026,-0.3681925563660478
229,idm58_8B51,1,idm58_1,109.64330860411141,9.047900941074685,-0.1449806759781167
230,idm58_8B51,1,idm58_1,109.61942556366049,9.051720899991711,-0.0633612918600795
231,idm58_8B51,1,idm58_1,109.61315691312998,9.047700188836622,-0.0152079534151193
232,idm58_8B51,1,idm58_1,109.62789601293105,9.04796731883082,0.0104598391909814
233,idm58_8B51,1,idm58_1,109.63570592257958,9.059275012433687,0.0215763324767904
234,idm58_8B51,1,idm58_1,109.65458958471486,9.05707807060262,0.0255123715185676
235,idm58_8B51,1,idm58_1,109.64292005139258,9.066104635952007,0.0248362897877983
236,idm58_8B51,1,idm58_1,109.65070405752653,9.07407806153639,0.0244088817970822
237,idm58_8B51,1,idm58_1,109.65724469496021,9.073753458119198,0.0369591346153845
238,idm58_8B51,1,idm58_1,109.65521126906499,9.071926450855852,0.0559671336206896
239,idm58_8B51,1,idm58_1,109.66456243783156,9.07494097236613,0.0631087325928381
240,idm58_8B51,1,idm58_1,109.66598713113396,9.076388331243784,0.0593164580570291
241,idm58_8B51,1,idm58_1,109.6421558977122,9.06708573156706,-0.0018417398872679
242,idm58_8B51,1,idm58_1,109.64557516163794,9.090521126906498,-0.0394808417606101
243,idm58_8B51,1,idm58_1,109.6438007708886,9.090284757335876,-0.0600547082228116
244,idm58_8B51,1,idm58_1,109.65935583139921,9.086209001212286,-0.1279814945291777
245,idm58_8B51,1,idm58_1,109.66675128481432,9.09173292569836,-0.2019114203415119
246,idm58_8B51,1,idm58_1,109.68805692556367,9.087083244829659,-0.3551604981763925
247,idm58_8B51,1,idm58_1,109.68274670507294,9.089126384542855,-0.5611944628647215
248,idm58_8B51,1,idm58_1,109.638892054874,9.078038870813993,-0.8228108939820954
249,idm58_8B51,1,idm58_1,109.4819556117374,9.072665510506466,-1.0848508475629974
250,idm58_8B51,1,idm58_1,109.5870850256963,9.11501694737442,-1.3161174258123345
251,idm58_8B51,1,idm58_1,109.60257532742042,9.107445026266165,-1.4511433811339522
252,idm58_8B51,1,idm58_1,109.43683168932361,9.062019166010444,-1.642525022795093
253,idm58_8B51,1,idm58_1,109.40546253315651,9.009759634812252,-1.852988488478117
254,idm58_8B51,1,idm58_1,109.15329181863396,9.013664589636523,-1.9644176371850133
255,idm58_8B51,1,idm58_1,109.00380263594165,8.951233072053217,-2.054561867954244
256,idm58_8B51,1,idm58_1,108.85335502320956,8.994160052635943,-1.9899066955404507
257,idm58_8B51,1,idm58_1,108.83478220324935,8.940185223081068,-1.86044481515252
258,idm58_8B51,1,idm58_1,108.85168424651857,8.932035329803549,-1.719705192100464
259,idm58_8B51,1,idm58_1,108.84926226790452,8.94261934396759,-1.6598156187831563
260,idm58_8B51,1,idm58_1,108.87024411472149,8.948378828539457,-1.590050978116711
261,idm58_8B51,1,idm58_1,108.86144987151857,8.957227307226045,-1.6093348495523874
262,idm58_8B51,1,idm58_1,108.85665772131964,8.950217978075266,-1.7595221319628649
263,idm58_8B51,1,idm58_1,108.86664352619364,8.963479768059932,-1.99445470511439
264,idm58_8B51,1,idm58_1,108.86274504724801,8.954004748114224,-2.397393588362069
265,idm58_8B51,1,idm58_1,108.77239358836208,8.892474996632544,-3.0798514692473478
266,idm58_8B51,1,idm58_1,108.48778519769563,8.898633557226045,-4.044674496435677
267,idm58_8B51,1,idm58_1,108.18644961248343,9.00220066546129,-5.107569201239224
268,idm58_8B51,1,idm58_1,108.29702524038463,9.398800472998177,-6.152268953601625
269,idm58_8B51,1,idm58_1,108.15228935261936,9.286790437976626,-7.361538267262103
270,idm58_8B51,1,idm58_1,107.6527789290451,9.120238934018568,-8.886970985473308
271,idm58_8B51,1,idm58_1,107.33721583844496,9.19581648525572,-10.501073376885776
272,idm58_8B51,1,idm58_1,106.93335414249005,9.16753308526401,-12.090391933127488
273,idm58_8B51,1,idm58_1,106.05296491627985,9.312320780058439,-13.761951557837367
274,idm58_8B51,1,idm58_1,105.35612151856765,8.841317983774038,-15.500796856867542
275,idm58_8B51,1,idm58_1,104.99800219143731,8.621930595418187,-16.800352223039624
276,idm58_8B51,1,idm58_1,104.63988286430704,8.402543207062335,-17.870300131071783
277,idm58_8B51,1,idm58_1,103.50721930951592,8.770800522214854,-19.08754837481349
278,idm58_8B51,1,idm58_1,102.65759050687998,8.948709098350465,-20.39719056956648
279,idm58_8B51,1,idm58_1,102.09220096982759,9.016773011387185,-21.33275946255388
280,idm58_8B51,1,idm58_1,101.137585222563,9.119411640521387,-21.942072294118866
281,idm58_8B51,1,idm58_1,100.24111638967176,9.18542270002694,-22.57428253740468
282,idm58_8B51,1,idm58_1,99.21389956689323,8.91308043300315,-22.935172245420254
283,idm58_8B51,1,idm58_1,98.90743508579244,8.959076170579825,-23.00987927667026
284,idm58_8B51,1,idm58_1,98.2830049631134,8.686823756372265,-22.806098917751164
285,idm58_8B51,1,idm58_1,97.1661166487069,8.36136633268402,-22.889424048304875
286,idm58_8B51,1,idm58_1,96.4265065484085,8.498799857789706,-22.91961459455819
287,idm58_8B51,1,idm58_1,95.70942602992375,8.375998580487401,-22.484211160270227
288,idm58_8B51,1,idm58_1,94.98711300149205,8.362439709569795,-21.71176446970325
289,idm58_8B51,1,idm58_1,93.90751927221486,8.140435256755637,-20.84581451011273
290,idm58_8B51,1,idm58_1,93.41942582269563,8.1353759765625,-19.811355064655174
291,idm58_8B51,1,idm58_1,92.89599350339854,8.109717735877405,-18.26403322902852
292,idm58_8B51,1,idm58_1,92.17371285436009,8.333311207414623,-16.708592584341847
293,idm58_8B51,1,idm58_1,91.484154820126,8.505736333305704,-15.111440805288463
294,idm58_8B51,1,idm58_1,91.10925325348144,8.31366986747762,-13.404581166072614
295,idm58_8B51,1,idm58_1,90.78557588693634,8.261769747544347,-11.375968791445626
296,idm58_8B51,1,idm58_1,90.78795253439988,8.236776903390252,-9.352224982385613
297,idm58_8B51,1,idm58_1,90.79813261563329,8.204851631144313,-7.47669266516081
298,idm58_8B51,1,idm58_1,90.76483364762932,8.124094995959052,-5.819200591636275
299,idm58_8B51,1,idm58_1,90.88057702669099,8.08914225044554,-4.376531545300067
300,idm58_8B51,1,idm58_1,90.88606857178382,8.060649193882627,-3.128321478158157
301,idm58_8B51,1,idm58_1,90.87470988063662,8.060630575731516,-2.270610778970492
302,idm58_8B51,1,idm58_1,90.82305827254642,8.073591237359086,-1.5919956844744705
303,idm58_8B51,1,idm58_1,90.82291580321619,8.096437327741627,-1.1278850039373352
304,idm58_8B51,1,idm58_1,90.68131424071619,8.037446120689655,-0.9505242871352791
305,idm58_8B51,1,idm58_1,90.65680951591513,8.004223244259782,-1.1807592579161148
306,idm58_8B51,1,idm58_1,90.67437209880637,7.990562378253482,-1.6345732914041782
307,idm58_8B51,1,idm58_1,90.69573602246354,7.962487015863313,-2.3918003719744703
308,idm58_8B51,1,idm58_1,90.70325451757294,7.93192248761812,-3.405033182402189
309,idm58_8B51,1,idm58_1,90.712670445126,7.970736475775033,-4.682095231681035
310,idm58_8B51,1,idm58_1,90.61476163585876,7.944534261283572,-6.248052055702919
311,idm58_8B51,1,idm58_1,90.40046185966513,7.885946987162218,-8.023685526152189
312,idm58_8B51,1,idm58_1,90.06360608007294,7.890174926434019,-9.995773194006963
313,idm58_8B51,1,idm58_1,89.39422688370358,7.87389375803009,-12.158381859250664
314,idm58_8B51,1,idm58_1,88.74066178299071,7.787212503367457,-14.450638910187337
315,idm58_8B51,1,idm58_1,88.00395287632627,8.053404304646055,-16.632793719951927
316,idm58_8B51,1,idm58_1,87.18334896178715,8.048497207601129,-18.826593454699932
317,idm58_8B51,1,idm58_1,86.33646593169762,7.780298693426724,-20.855009610203915
318,idm58_8B51,1,idm58_1,85.42181930744364,7.637875503823359,-22.691354442970823
319,idm58_8B51,1,idm58_1,84.6259856287301,7.435409586372679,-24.40357805247016
320,idm58_8B51,1,idm58_1,83.76982914041777,7.4833270409379145,-25.9117881714191
